CustomerID,Count,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Churn Score Category,CLTV Category
5995-SNNEW,1,No,0,37,5883,,"(30, 40]","(5500, 6000]"
8050-WYBND,1,No,0,28,5941,,"(20, 30]","(5500, 6000]"
2821-WARNZ,1,No,0,34,4170,,"(30, 40]","(4000, 4500]"
4879-GZLFH,1,No,0,33,5697,,"(30, 40]","(5500, 6000]"
8314-HTWVE,1,No,0,60,3973,,"(50, 60]","(3500, 4000]"
9402-ROUMJ,1,No,0,64,5588,,"(60, 70]","(5500, 6000]"
2507-QZPQS,1,No,0,23,4999,,"(20, 30]","(4500, 5000]"
7159-NOKYQ,1,No,0,59,4001,,"(50, 60]","(4000, 4500]"
5707-ZMDJP,1,No,0,27,4590,,"(20, 30]","(4500, 5000]"
8779-YIQQA,1,No,0,47,3243,,"(40, 50]","(3000, 3500]"
7136-IHZJA,1,No,0,43,5807,,"(40, 50]","(5500, 6000]"
8966-OIQHG,1,No,0,59,2258,,"(50, 60]","(2000, 2500]"
7074-STDCN,1,No,0,58,4436,,"(50, 60]","(4000, 4500]"
8739-QOTTN,1,No,0,74,5761,,"(70, 80]","(5500, 6000]"
1399-OUPJN,1,No,0,80,4235,,"(70, 80]","(4000, 4500]"
0277-BKSQP,1,No,0,62,4854,,"(60, 70]","(4500, 5000]"
5774-XZTQC,1,No,0,75,4484,,"(70, 80]","(4000, 4500]"
2676-SSLTO,1,No,0,33,6138,,"(30, 40]","(6000, 6500]"
6266-QHOJZ,1,No,0,77,6421,,"(70, 80]","(6000, 6500]"
7269-JISCY,1,No,0,39,4055,,"(30, 40]","(4000, 4500]"
0363-SVHYR,1,No,0,60,6452,,"(50, 60]","(6000, 6500]"
8547-NSBBO,1,No,0,37,5154,,"(30, 40]","(5000, 5500]"
6591-QGOYB,1,No,0,25,2754,,"(20, 30]","(2500, 3000]"
9070-BCKQP,1,No,0,21,4498,,"(20, 30]","(4000, 4500]"
6421-SZVEM,1,No,0,75,5802,,"(70, 80]","(5500, 6000]"
1328-EUZHC,1,No,0,30,4329,,"(20, 30]","(4000, 4500]"
8878-RYUKI,1,No,0,40,6107,,"(30, 40]","(6000, 6500]"
9633-DENPU,1,No,0,33,2613,,"(30, 40]","(2500, 3000]"
7811-JIVPF,1,No,0,47,4790,,"(40, 50]","(4500, 5000]"
7113-HIPFI,1,No,0,53,5500,,"(50, 60]","(5000, 5500]"
8541-QVFKM,1,No,0,61,5777,,"(60, 70]","(5500, 6000]"
9258-CNWAC,1,No,0,27,6208,,"(20, 30]","(6000, 6500]"
5371-VYLSX,1,No,0,68,4977,,"(60, 70]","(4500, 5000]"
6374-AFWOX,1,No,0,79,2680,,"(70, 80]","(2500, 3000]"
5317-FLPJF,1,No,0,67,4824,,"(60, 70]","(4500, 5000]"
7621-VPNET,1,No,0,25,2219,,"(20, 30]","(2000, 2500]"
6034-YMTOB,1,No,0,40,2296,,"(30, 40]","(2000, 2500]"
4903-CNOZC,1,No,0,29,2064,,"(20, 30]","(2000, 2500]"
4353-HYOJD,1,No,0,75,5580,,"(70, 80]","(5500, 6000]"
7267-FRMJW,1,No,0,46,5306,,"(40, 50]","(5000, 5500]"
4188-FRABG,1,No,0,22,5586,,"(20, 30]","(5500, 6000]"
4128-ETESU,1,No,0,67,4787,,"(60, 70]","(4500, 5000]"
0620-DLSLK,1,No,0,71,2054,,"(70, 80]","(2000, 2500]"
3850-OKINF,1,No,0,62,4756,,"(60, 70]","(4500, 5000]"
1156-ZFYDO,1,No,0,38,3666,,"(30, 40]","(3500, 4000]"
3295-YVUSR,1,No,0,47,5098,,"(40, 50]","(5000, 5500]"
8016-NCFVO,1,No,0,58,4222,,"(50, 60]","(4000, 4500]"
4119-ZYPZY,1,No,0,28,6423,,"(20, 30]","(6000, 6500]"
5549-ZGHFB,1,No,0,57,6019,,"(50, 60]","(6000, 6500]"
7577-SWIFR,1,No,0,28,5579,,"(20, 30]","(5500, 6000]"
0303-WMMRN,1,No,0,27,3056,,"(20, 30]","(3000, 3500]"
6408-OTUBZ,1,No,0,53,4494,,"(50, 60]","(4000, 4500]"
5204-HMGYF,1,No,0,68,4567,,"(60, 70]","(4500, 5000]"
1078-TDCRN,1,No,0,27,4133,,"(20, 30]","(4000, 4500]"
3727-OVPRY,1,No,0,43,5517,,"(40, 50]","(5500, 6000]"
3797-FKOGQ,1,No,0,41,3157,,"(40, 50]","(3000, 3500]"
7622-NXQZR,1,No,0,31,2653,,"(30, 40]","(2500, 3000]"
6196-HBOBZ,1,No,0,80,6300,,"(70, 80]","(6000, 6500]"
3970-XGJDU,1,No,0,64,4937,,"(60, 70]","(4500, 5000]"
7017-VFULY,1,No,0,26,4158,,"(20, 30]","(4000, 4500]"
5562-YJQGT,1,No,0,40,3746,,"(30, 40]","(3500, 4000]"
8807-OPMBM,1,No,0,42,4466,,"(40, 50]","(4000, 4500]"
5439-WIKXB,1,No,0,45,4914,,"(40, 50]","(4500, 5000]"
8294-UIMBA,1,No,0,68,4584,,"(60, 70]","(4500, 5000]"
8109-YUOHE,1,No,0,56,5025,,"(50, 60]","(5000, 5500]"
5840-NVDCG,1,No,0,43,3559,,"(40, 50]","(3500, 4000]"
8092-NLTGF,1,No,0,35,5398,,"(30, 40]","(5000, 5500]"
5928-QLDHB,1,No,0,62,2062,,"(60, 70]","(2000, 2500]"
9840-EFJQB,1,No,0,80,4237,,"(70, 80]","(4000, 4500]"
0696-UKTOX,1,No,0,80,2496,,"(70, 80]","(2000, 2500]"
4801-KFYKL,1,No,0,20,4119,,"(10, 20]","(4000, 4500]"
3472-OAOOR,1,No,0,79,3422,,"(70, 80]","(3000, 3500]"
6135-OZQVA,1,No,0,51,4389,,"(50, 60]","(4000, 4500]"
2252-JHJGE,1,No,0,22,4344,,"(20, 30]","(4000, 4500]"
4188-PCPIG,1,No,0,32,5779,,"(30, 40]","(5500, 6000]"
7105-BENQF,1,No,0,51,4442,,"(50, 60]","(4000, 4500]"
7721-DVEKZ,1,No,0,73,4639,,"(70, 80]","(4500, 5000]"
3566-VVORZ,1,No,0,60,5790,,"(50, 60]","(5500, 6000]"
9507-HSMMZ,1,No,0,41,6094,,"(40, 50]","(6000, 6500]"
2480-SQIOB,1,No,0,63,2114,,"(60, 70]","(2000, 2500]"
7813-TKCVO,1,No,0,57,4390,,"(50, 60]","(4000, 4500]"
0128-MKWSG,1,No,0,45,3287,,"(40, 50]","(3000, 3500]"
4350-ZTLPI,1,No,0,36,4163,,"(30, 40]","(4000, 4500]"
0361-HJRDX,1,No,0,40,4146,,"(30, 40]","(4000, 4500]"
5727-MYATE,1,No,0,46,5028,,"(40, 50]","(5000, 5500]"
3823-KYNQY,1,No,0,71,4443,,"(70, 80]","(4000, 4500]"
7570-WELNY,1,No,0,41,5520,,"(40, 50]","(5500, 6000]"
3021-VLNRJ,1,No,0,34,4798,,"(30, 40]","(4500, 5000]"
2080-CAZNM,1,No,0,61,4477,,"(60, 70]","(4000, 4500]"
1028-FFNJK,1,No,0,73,4828,,"(70, 80]","(4500, 5000]"
6907-FLBER,1,No,0,78,3259,,"(70, 80]","(3000, 3500]"
3001-UNBTL,1,No,0,58,3733,,"(50, 60]","(3500, 4000]"
5982-PSMKW,1,No,0,71,5991,,"(70, 80]","(5500, 6000]"
3507-GASNP,1,No,0,74,5316,,"(70, 80]","(5000, 5500]"
7096-ZNBZI,1,No,0,55,5534,,"(50, 60]","(5500, 6000]"
1676-MQAOA,1,No,0,55,6284,,"(50, 60]","(6000, 6500]"
0786-IVLAW,1,No,0,20,4722,,"(10, 20]","(4500, 5000]"
7566-DSRLQ,1,No,0,70,5065,,"(60, 70]","(5000, 5500]"
7245-JMTTQ,1,No,0,47,4363,,"(40, 50]","(4000, 4500]"
6050-IJRHS,1,No,0,41,6319,,"(40, 50]","(6000, 6500]"
6202-JVYEU,1,No,0,31,3643,,"(30, 40]","(3500, 4000]"
8591-TKMZH,1,No,0,76,4952,,"(70, 80]","(4500, 5000]"
0734-OXWBT,1,No,0,56,2584,,"(50, 60]","(2500, 3000]"
4282-ACRXS,1,No,0,33,3511,,"(30, 40]","(3500, 4000]"
0365-TRTPY,1,No,0,44,5135,,"(40, 50]","(5000, 5500]"
7349-ALMUX,1,No,0,27,3183,,"(20, 30]","(3000, 3500]"
6502-KUGLL,1,No,0,26,5723,,"(20, 30]","(5500, 6000]"
1841-YSJGV,1,No,0,59,6258,,"(50, 60]","(6000, 6500]"
3511-BFTJW,1,No,0,58,4710,,"(50, 60]","(4500, 5000]"
7668-XCFYV,1,No,0,23,3689,,"(20, 30]","(3500, 4000]"
5018-HEKFO,1,No,0,78,5594,,"(70, 80]","(5500, 6000]"
2923-ARZLG,1,No,0,69,4890,,"(60, 70]","(4500, 5000]"
3976-NLDEZ,1,No,0,52,5370,,"(50, 60]","(5000, 5500]"
2282-YGNOR,1,No,0,63,2810,,"(60, 70]","(2500, 3000]"
5336-UFNZP,1,No,0,32,6211,,"(30, 40]","(6000, 6500]"
6854-EXGSF,1,No,0,38,3033,,"(30, 40]","(3000, 3500]"
1241-EZFMJ,1,No,0,41,6015,,"(40, 50]","(6000, 6500]"
9233-PSYHO,1,No,0,21,2636,,"(20, 30]","(2500, 3000]"
5376-PCKNB,1,No,0,29,4750,,"(20, 30]","(4500, 5000]"
8044-BGWPI,1,No,0,40,5209,,"(30, 40]","(5000, 5500]"
4060-LDNLU,1,No,0,38,4329,,"(30, 40]","(4000, 4500]"
3589-PPVKW,1,No,0,31,5457,,"(30, 40]","(5000, 5500]"
5887-IKKYO,1,No,0,49,4777,,"(40, 50]","(4500, 5000]"
1755-RMCXH,1,No,0,38,5113,,"(30, 40]","(5000, 5500]"
3858-XHYJO,1,No,0,41,4078,,"(40, 50]","(4000, 4500]"
4299-SIMNS,1,No,0,68,4544,,"(60, 70]","(4500, 5000]"
7025-IWFHT,1,No,0,66,5549,,"(60, 70]","(5500, 6000]"
6261-LHRTG,1,No,0,23,4020,,"(20, 30]","(4000, 4500]"
7841-FCRQD,1,No,0,49,3160,,"(40, 50]","(3000, 3500]"
2056-EVGZL,1,No,0,39,4437,,"(30, 40]","(4000, 4500]"
8777-MBMTS,1,No,0,80,4872,,"(70, 80]","(4500, 5000]"
7753-USQYQ,1,No,0,40,5151,,"(30, 40]","(5000, 5500]"
7661-CPURM,1,No,0,78,4446,,"(70, 80]","(4000, 4500]"
6233-HXJMX,1,No,0,32,5470,,"(30, 40]","(5000, 5500]"
5902-WBLSE,1,No,0,67,5219,,"(60, 70]","(5000, 5500]"
3239-TPHPZ,1,No,0,74,5453,,"(70, 80]","(5000, 5500]"
5115-GZDEL,1,No,0,25,5592,,"(20, 30]","(5500, 6000]"
3338-CVVEH,1,No,0,25,5674,,"(20, 30]","(5500, 6000]"
2615-YVMYX,1,No,0,64,5775,,"(60, 70]","(5500, 6000]"
2851-STERV,1,No,0,59,2715,,"(50, 60]","(2500, 3000]"
4393-GEADV,1,No,0,72,5035,,"(70, 80]","(5000, 5500]"
8486-AYEQH,1,No,0,63,2421,,"(60, 70]","(2000, 2500]"
5419-JKZNQ,1,No,0,49,2009,,"(40, 50]","(2000, 2500]"
2495-KZNFB,1,No,0,44,4460,,"(40, 50]","(4000, 4500]"
1409-PHXTF,1,No,0,77,4425,,"(70, 80]","(4000, 4500]"
4560-WQAQW,1,No,0,29,4244,,"(20, 30]","(4000, 4500]"
9591-YVTEB,1,No,0,49,5829,,"(40, 50]","(5500, 6000]"
9309-BZGNT,1,No,0,43,5681,,"(40, 50]","(5500, 6000]"
4274-DRSQT,1,No,0,27,5868,,"(20, 30]","(5500, 6000]"
2027-DNKIV,1,No,0,31,3483,,"(30, 40]","(3000, 3500]"
8075-GXIUB,1,No,0,59,5601,,"(50, 60]","(5500, 6000]"
2885-HIJDH,1,No,0,49,4667,,"(40, 50]","(4500, 5000]"
5424-RLQLC,1,No,0,20,2385,,"(10, 20]","(2000, 2500]"
6507-DTJZV,1,No,0,43,3660,,"(40, 50]","(3500, 4000]"
7673-BQGKU,1,No,0,23,4554,,"(20, 30]","(4500, 5000]"
6723-WSNTY,1,No,0,35,5360,,"(30, 40]","(5000, 5500]"
2725-IWWBA,1,No,0,44,4258,,"(40, 50]","(4000, 4500]"
1061-PNTHC,1,No,0,67,5012,,"(60, 70]","(5000, 5500]"
0394-YONDK,1,No,0,39,5114,,"(30, 40]","(5000, 5500]"
6574-MCOEH,1,No,0,73,3555,,"(70, 80]","(3500, 4000]"
7399-QHBJS,1,No,0,65,6063,,"(60, 70]","(6000, 6500]"
0997-YTLNY,1,No,0,74,3749,,"(70, 80]","(3500, 4000]"
9479-HYNYL,1,No,0,24,5617,,"(20, 30]","(5500, 6000]"
9708-KFDBY,1,No,0,28,4801,,"(20, 30]","(4500, 5000]"
3642-GKTCT,1,No,0,53,4785,,"(50, 60]","(4500, 5000]"
0774-RMNUW,1,No,0,63,6420,,"(60, 70]","(6000, 6500]"
1334-PDUKM,1,No,0,39,4480,,"(30, 40]","(4000, 4500]"
0756-MPZRL,1,No,0,22,3007,,"(20, 30]","(3000, 3500]"
2242-MFOTG,1,No,0,54,3957,,"(50, 60]","(3500, 4000]"
2927-CVULT,1,No,0,43,4190,,"(40, 50]","(4000, 4500]"
2144-BFDSO,1,No,0,54,5211,,"(50, 60]","(5000, 5500]"
8745-PVESG,1,No,0,41,5281,,"(40, 50]","(5000, 5500]"
7647-GYYKX,1,No,0,79,5646,,"(70, 80]","(5500, 6000]"
5647-FXOTP,1,No,0,40,5084,,"(30, 40]","(5000, 5500]"
9700-ISPUP,1,No,0,44,3137,,"(40, 50]","(3000, 3500]"
9839-ETQOE,1,No,0,72,3176,,"(70, 80]","(3000, 3500]"
6078-VESFR,1,No,0,53,5225,,"(50, 60]","(5000, 5500]"
9027-TMATR,1,No,0,24,3972,,"(20, 30]","(3500, 4000]"
1941-HOSAM,1,No,0,47,4142,,"(40, 50]","(4000, 4500]"
9110-HSGTV,1,No,0,80,4631,,"(70, 80]","(4500, 5000]"
0704-VCUMB,1,No,0,55,5974,,"(50, 60]","(5500, 6000]"
6171-ZTVYB,1,No,0,29,2168,,"(20, 30]","(2000, 2500]"
1935-IMVBB,1,No,0,49,5955,,"(40, 50]","(5500, 6000]"
2535-PBCGC,1,No,0,30,4858,,"(20, 30]","(4500, 5000]"
1470-PSXNM,1,No,0,65,5542,,"(60, 70]","(5500, 6000]"
2498-XLDZR,1,No,0,42,4343,,"(40, 50]","(4000, 4500]"
9866-OCCKE,1,No,0,34,6010,,"(30, 40]","(6000, 6500]"
5338-YHWYT,1,No,0,77,5447,,"(70, 80]","(5000, 5500]"
7718-UPSKJ,1,No,0,26,4328,,"(20, 30]","(4000, 4500]"
8731-WBBMB,1,No,0,55,3350,,"(50, 60]","(3000, 3500]"
1448-CYWKC,1,No,0,59,4605,,"(50, 60]","(4500, 5000]"
7901-IIDQV,1,No,0,51,3398,,"(50, 60]","(3000, 3500]"
2690-DVRVK,1,No,0,54,3629,,"(50, 60]","(3500, 4000]"
1270-XKUCC,1,No,0,38,5045,,"(30, 40]","(5000, 5500]"
0334-ZFJSR,1,No,0,68,5501,,"(60, 70]","(5500, 6000]"
5583-EJXRD,1,No,0,68,4896,,"(60, 70]","(4500, 5000]"
4565-EVZMJ,1,No,0,40,5774,,"(30, 40]","(5500, 6000]"
3327-YBAKM,1,No,0,55,5369,,"(50, 60]","(5000, 5500]"
9441-QHEVC,1,No,0,30,2091,,"(20, 30]","(2000, 2500]"
6705-LNMDD,1,No,0,46,5741,,"(40, 50]","(5500, 6000]"
2580-ASVVY,1,No,0,33,4051,,"(30, 40]","(4000, 4500]"
3370-GQEAL,1,No,0,21,3409,,"(20, 30]","(3000, 3500]"
5032-USPKF,1,No,0,78,2604,,"(70, 80]","(2500, 3000]"
4254-QPEDE,1,No,0,23,4275,,"(20, 30]","(4000, 4500]"
6283-GITPX,1,No,0,26,4633,,"(20, 30]","(4500, 5000]"
0771-CHWSK,1,No,0,78,4838,,"(70, 80]","(4500, 5000]"
9788-HNGUT,1,No,0,78,5949,,"(70, 80]","(5500, 6000]"
9495-REDIY,1,No,0,29,5079,,"(20, 30]","(5000, 5500]"
5375-XLDOF,1,No,0,51,6082,,"(50, 60]","(6000, 6500]"
1172-VIYBP,1,No,0,22,4975,,"(20, 30]","(4500, 5000]"
6559-PDZLR,1,No,0,62,4191,,"(60, 70]","(4000, 4500]"
8992-OBVDG,1,No,0,63,2926,,"(60, 70]","(2500, 3000]"
4273-MBHYA,1,No,0,38,2432,,"(30, 40]","(2000, 2500]"
4724-WXVWF,1,No,0,33,4334,,"(30, 40]","(4000, 4500]"
5701-GUXDC,1,No,0,29,2519,,"(20, 30]","(2500, 3000]"
1460-UZPRJ,1,No,0,72,5971,,"(70, 80]","(5500, 6000]"
6082-GLJIX,1,No,0,22,4769,,"(20, 30]","(4500, 5000]"
2495-TTHBQ,1,No,0,24,5602,,"(20, 30]","(5500, 6000]"
0485-ZBSLN,1,No,0,39,6263,,"(30, 40]","(6000, 6500]"
3810-PJUHR,1,No,0,69,6059,,"(60, 70]","(6000, 6500]"
0847-HGRML,1,No,0,37,4402,,"(30, 40]","(4000, 4500]"
8232-CTLKO,1,No,0,80,5979,,"(70, 80]","(5500, 6000]"
9227-YBAXE,1,No,0,26,5314,,"(20, 30]","(5000, 5500]"
9860-LISIZ,1,No,0,68,2864,,"(60, 70]","(2500, 3000]"
0112-QAWRZ,1,No,0,66,5560,,"(60, 70]","(5500, 6000]"
2786-GCDPI,1,No,0,39,5570,,"(30, 40]","(5500, 6000]"
4043-MKDTV,1,No,0,31,6319,,"(30, 40]","(6000, 6500]"
9229-RQABD,1,No,0,70,3076,,"(60, 70]","(3000, 3500]"
8313-KTIHG,1,No,0,58,5281,,"(50, 60]","(5000, 5500]"
5320-BRKGK,1,No,0,62,4292,,"(60, 70]","(4000, 4500]"
6284-KMNUF,1,No,0,25,4615,,"(20, 30]","(4500, 5000]"
6229-UOLQL,1,No,0,55,5845,,"(50, 60]","(5500, 6000]"
3137-LUPIX,1,No,0,61,3334,,"(60, 70]","(3000, 3500]"
6143-JQKEA,1,No,0,80,5586,,"(70, 80]","(5500, 6000]"
8676-OOQEJ,1,No,0,29,3030,,"(20, 30]","(3000, 3500]"
9701-CDXHR,1,No,0,55,5187,,"(50, 60]","(5000, 5500]"
8124-NZVGJ,1,No,0,52,2979,,"(50, 60]","(2500, 3000]"
2162-FRZAA,1,No,0,24,5374,,"(20, 30]","(5000, 5500]"
5118-MUEYH,1,No,0,42,3109,,"(40, 50]","(3000, 3500]"
5627-TVBPP,1,No,0,72,3726,,"(70, 80]","(3500, 4000]"
3936-QQFLL,1,No,0,67,4064,,"(60, 70]","(4000, 4500]"
2589-AYCRP,1,No,0,71,4934,,"(70, 80]","(4500, 5000]"
4067-HLYQI,1,No,0,29,4860,,"(20, 30]","(4500, 5000]"
5124-EOGYE,1,No,0,35,2598,,"(30, 40]","(2500, 3000]"
5057-RKGLH,1,No,0,70,5352,,"(60, 70]","(5000, 5500]"
0292-WEGCH,1,No,0,45,6275,,"(40, 50]","(6000, 6500]"
8910-ICHIU,1,No,0,54,4727,,"(50, 60]","(4500, 5000]"
4097-YODCF,1,No,0,78,5382,,"(70, 80]","(5000, 5500]"
9715-WZCLW,1,No,0,43,4603,,"(40, 50]","(4500, 5000]"
9786-YWNHU,1,No,0,48,5733,,"(40, 50]","(5500, 6000]"
6407-GSJNL,1,No,0,77,5458,,"(70, 80]","(5000, 5500]"
4049-ZPALD,1,No,0,68,5483,,"(60, 70]","(5000, 5500]"
3733-UOCWF,1,No,0,62,4845,,"(60, 70]","(4500, 5000]"
6833-JMZYP,1,No,0,77,4521,,"(70, 80]","(4500, 5000]"
1310-QRITU,1,No,0,65,5877,,"(60, 70]","(5500, 6000]"
8961-QDZZJ,1,No,0,70,6245,,"(60, 70]","(6000, 6500]"
9715-SBVSU,1,No,0,22,3186,,"(20, 30]","(3000, 3500]"
8490-BXHEO,1,No,0,27,5137,,"(20, 30]","(5000, 5500]"
7173-TETGO,1,No,0,69,6072,,"(60, 70]","(6000, 6500]"
7929-SKFGK,1,No,0,24,4280,,"(20, 30]","(4000, 4500]"
2300-RQGOI,1,No,0,62,2295,,"(60, 70]","(2000, 2500]"
3563-SVYLG,1,No,0,59,5215,,"(50, 60]","(5000, 5500]"
6435-VWCCY,1,No,0,64,5205,,"(60, 70]","(5000, 5500]"
4998-IKFSE,1,No,0,32,3936,,"(30, 40]","(3500, 4000]"
8630-QSGXK,1,No,0,59,4708,,"(50, 60]","(4500, 5000]"
2455-USLMV,1,No,0,35,3727,,"(30, 40]","(3500, 4000]"
9488-FVZCC,1,No,0,78,4390,,"(70, 80]","(4000, 4500]"
5995-WWKKG,1,No,0,31,5987,,"(30, 40]","(5500, 6000]"
7879-CGSFV,1,No,0,22,5101,,"(20, 30]","(5000, 5500]"
9921-EZKBY,1,No,0,38,3087,,"(30, 40]","(3000, 3500]"
7432-FFVAR,1,No,0,38,5187,,"(30, 40]","(5000, 5500]"
7246-ZGQDF,1,No,0,54,4359,,"(50, 60]","(4000, 4500]"
4456-RHSNB,1,No,0,27,5735,,"(20, 30]","(5500, 6000]"
2481-SBOYW,1,No,0,54,4673,,"(50, 60]","(4500, 5000]"
7109-MFBYV,1,No,0,68,5451,,"(60, 70]","(5000, 5500]"
1833-TCXKK,1,No,0,27,3301,,"(20, 30]","(3000, 3500]"
1832-PEUTS,1,No,0,68,5995,,"(60, 70]","(5500, 6000]"
8660-BUETV,1,No,0,20,3422,,"(10, 20]","(3000, 3500]"
0580-PIQHM,1,No,0,52,3275,,"(50, 60]","(3000, 3500]"
5696-CEIQJ,1,No,0,40,4376,,"(30, 40]","(4000, 4500]"
1696-HXOWK,1,No,0,65,5856,,"(60, 70]","(5500, 6000]"
3026-ATZYV,1,No,0,64,4131,,"(60, 70]","(4000, 4500]"
4012-YCFAI,1,No,0,79,6174,,"(70, 80]","(6000, 6500]"
9970-QBCDA,1,No,0,74,5387,,"(70, 80]","(5000, 5500]"
9496-IVVRP,1,No,0,49,5777,,"(40, 50]","(5500, 6000]"
2657-VPXTA,1,No,0,54,4531,,"(50, 60]","(4500, 5000]"
6551-VLJMV,1,No,0,29,2236,,"(20, 30]","(2000, 2500]"
1221-GHZEP,1,No,0,47,5172,,"(40, 50]","(5000, 5500]"
9289-LBQVU,1,No,0,49,5037,,"(40, 50]","(5000, 5500]"
3458-IDMFK,1,No,0,74,5161,,"(70, 80]","(5000, 5500]"
6933-FHBZC,1,No,0,46,3079,,"(40, 50]","(3000, 3500]"
0221-NAUXK,1,No,0,48,3044,,"(40, 50]","(3000, 3500]"
9770-KXGQU,1,No,0,20,4635,,"(10, 20]","(4500, 5000]"
6538-POCHL,1,No,0,21,4396,,"(20, 30]","(4000, 4500]"
6726-NNFWD,1,No,0,72,6004,,"(70, 80]","(6000, 6500]"
3002-WQZWT,1,No,0,55,3982,,"(50, 60]","(3500, 4000]"
4277-UDIEF,1,No,0,50,3019,,"(40, 50]","(3000, 3500]"
1208-NBVFH,1,No,0,68,3235,,"(60, 70]","(3000, 3500]"
4912-PIGUY,1,No,0,46,2196,,"(40, 50]","(2000, 2500]"
2725-TTRIQ,1,No,0,69,5598,,"(60, 70]","(5500, 6000]"
3374-TTZTK,1,No,0,36,4969,,"(30, 40]","(4500, 5000]"
8990-ZXLSU,1,No,0,50,5121,,"(40, 50]","(5000, 5500]"
2275-RBYQS,1,No,0,50,4916,,"(40, 50]","(4500, 5000]"
4419-UJMUS,1,No,0,73,4637,,"(70, 80]","(4500, 5000]"
7794-JASDG,1,No,0,80,2250,,"(70, 80]","(2000, 2500]"
7609-YBPXG,1,No,0,44,5418,,"(40, 50]","(5000, 5500]"
5519-TEEUH,1,No,0,57,5759,,"(50, 60]","(5500, 6000]"
7856-GANIL,1,No,0,66,2535,,"(60, 70]","(2500, 3000]"
0804-XBFBV,1,No,0,57,5916,,"(50, 60]","(5500, 6000]"
2676-OXPPQ,1,No,0,45,2482,,"(40, 50]","(2000, 2500]"
3703-TTEPD,1,No,0,45,2887,,"(40, 50]","(2500, 3000]"
2799-TSLAG,1,No,0,51,4533,,"(50, 60]","(4500, 5000]"
2208-NKVVH,1,No,0,51,4432,,"(50, 60]","(4000, 4500]"
7139-JZFVG,1,No,0,43,6026,,"(40, 50]","(6000, 6500]"
4987-GQWPO,1,No,0,33,4580,,"(30, 40]","(4500, 5000]"
1757-TCATG,1,No,0,49,3942,,"(40, 50]","(3500, 4000]"
4776-XSKYQ,1,No,0,64,5988,,"(60, 70]","(5500, 6000]"
8048-DSDFQ,1,No,0,42,4496,,"(40, 50]","(4000, 4500]"
5753-QQWPW,1,No,0,69,4131,,"(60, 70]","(4000, 4500]"
6010-DDPPW,1,No,0,30,4279,,"(20, 30]","(4000, 4500]"
6693-FRIRW,1,No,0,80,5948,,"(70, 80]","(5500, 6000]"
6586-MYGKD,1,No,0,47,6280,,"(40, 50]","(6000, 6500]"
3173-NVMPX,1,No,0,80,4291,,"(70, 80]","(4000, 4500]"
0248-PGHBZ,1,No,0,80,5857,,"(70, 80]","(5500, 6000]"
0623-GDISB,1,No,0,27,5838,,"(20, 30]","(5500, 6000]"
2892-GESUL,1,No,0,36,2269,,"(30, 40]","(2000, 2500]"
7472-EQOAV,1,No,0,44,4485,,"(40, 50]","(4000, 4500]"
2043-WVTQJ,1,No,0,36,5664,,"(30, 40]","(5500, 6000]"
8034-RYTVV,1,No,0,30,5735,,"(20, 30]","(5500, 6000]"
3863-QSTYI,1,No,0,38,5687,,"(30, 40]","(5500, 6000]"
5044-LRQAQ,1,No,0,73,2551,,"(70, 80]","(2500, 3000]"
1716-LSAMB,1,No,0,39,5083,,"(30, 40]","(5000, 5500]"
1333-PBMXB,1,No,0,70,6466,,"(60, 70]","(6000, 6500]"
6546-OPBBH,1,No,0,26,5895,,"(20, 30]","(5500, 6000]"
5985-BEHZK,1,No,0,56,6423,,"(50, 60]","(6000, 6500]"
9127-QRZMH,1,No,0,35,5981,,"(30, 40]","(5500, 6000]"
5919-VCZYM,1,No,0,58,4394,,"(50, 60]","(4000, 4500]"
9644-KVCNC,1,No,0,77,4928,,"(70, 80]","(4500, 5000]"
2137-DQMEV,1,No,0,68,4112,,"(60, 70]","(4000, 4500]"
8174-LNWMW,1,No,0,46,5581,,"(40, 50]","(5500, 6000]"
9279-CJEOJ,1,No,0,47,5691,,"(40, 50]","(5500, 6000]"
7964-VEXDG,1,No,0,62,4579,,"(60, 70]","(4500, 5000]"
2404-JIBFC,1,No,0,67,5661,,"(60, 70]","(5500, 6000]"
8029-XYPWT,1,No,0,53,4438,,"(50, 60]","(4000, 4500]"
4632-PAOYU,1,No,0,61,2233,,"(60, 70]","(2000, 2500]"
2990-OGYTD,1,No,0,31,5037,,"(30, 40]","(5000, 5500]"
6646-JPPHA,1,No,0,44,5327,,"(40, 50]","(5000, 5500]"
7658-UYUQS,1,No,0,67,5318,,"(60, 70]","(5000, 5500]"
7880-XSOJX,1,No,0,74,4282,,"(70, 80]","(4000, 4500]"
4589-IUAJB,1,No,0,75,4118,,"(70, 80]","(4000, 4500]"
8746-BFOAJ,1,No,0,62,5766,,"(60, 70]","(5500, 6000]"
8457-XIGKN,1,No,0,27,5909,,"(20, 30]","(5500, 6000]"
6072-NUQCB,1,No,0,51,3339,,"(50, 60]","(3000, 3500]"
8838-GPHZP,1,No,0,23,6469,,"(20, 30]","(6000, 6500]"
8750-QWZAJ,1,No,0,22,5169,,"(20, 30]","(5000, 5500]"
6918-UMQCG,1,No,0,46,3391,,"(40, 50]","(3000, 3500]"
0675-NCDYU,1,No,0,74,6491,,"(70, 80]","(6000, 6500]"
