CustomerID,Count,Gender,Senior Citizen,Partner,Dependents
1085-LDWAM,1,Female,No,Yes,Yes
7586-ZATGZ,1,Male,No,No,No
7197-VOJMM,1,Male,No,Yes,No
1843-TLSGD,1,Female,No,Yes,Yes
9626-VFRGG,1,Female,No,No,Yes
7075-BNDVQ,1,Female,No,No,No
9143-CANJF,1,Female,No,Yes,Yes
7284-BUYEC,1,Female,No,No,No
2041-JIJCI,1,Female,No,No,No
4900-MSOMT,1,Female,No,Yes,Yes
2229-VWQJH,1,Female,No,No,No
9194-GFVOI,1,Female,No,Yes,No
1336-EZFZY,1,Female,No,No,No
4282-MSACW,1,Male,No,No,No
1403-LKLIK,1,Female,No,Yes,Yes
0136-IFMYD,1,Male,Yes,Yes,No
5144-TVGLP,1,Male,Yes,No,No
9643-AVVWI,1,Female,No,Yes,Yes
0253-ZTEOB,1,Female,No,Yes,Yes
2706-QZIHY,1,Female,No,Yes,No
6061-PQHMK,1,Female,No,No,No
6137-MFAJN,1,Female,No,No,No
9122-UMROB,1,Male,No,No,No
4232-JGKIY,1,Male,No,No,No
2402-TAIRZ,1,Female,No,No,No
9659-ZTWSM,1,Male,Yes,Yes,No
9139-TWBAS,1,Female,No,Yes,No
6685-GBWJZ,1,Male,No,Yes,No
2195-VVRJF,1,Male,Yes,Yes,No
3913-RDSJZ,1,Female,No,Yes,No
4203-QGNZA,1,Female,No,No,Yes
5043-TRZWM,1,Female,No,No,No
9494-BDNNC,1,Male,No,Yes,No
1640-PLFMP,1,Female,No,No,No
5366-OBVMR,1,Female,No,Yes,No
7644-OMVMY,1,Male,No,Yes,Yes
4573-JKNAE,1,Male,No,No,Yes
9817-APLHW,1,Male,No,No,No
8380-MQINP,1,Female,No,Yes,Yes
0840-DFEZH,1,Female,No,No,No
8690-ZVLCL,1,Female,No,Yes,Yes
1125-SNVCK,1,Female,Yes,No,No
0384-LPITE,1,Male,No,No,No
4616-EWBNJ,1,Female,No,No,No
1335-HQMKX,1,Female,No,Yes,No
2545-EBUPK,1,Female,Yes,No,No
6923-AQONU,1,Male,No,Yes,Yes
2172-EJXVF,1,Female,Yes,No,No
4536-PLEQY,1,Male,No,Yes,No
7029-IJEJK,1,Female,No,No,No
8871-JLMHM,1,Female,No,Yes,No
5447-VYTKW,1,Male,No,No,No
3623-FQBOX,1,Male,No,No,No
8659-HDIYE,1,Female,Yes,No,No
3474-BAFSJ,1,Male,No,Yes,No
3865-ZFZIB,1,Male,No,No,No
1855-AGAWH,1,Male,No,Yes,No
7109-CQYUZ,1,Male,No,No,No
1370-GGAWX,1,Female,No,No,No
4680-KUTAJ,1,Female,Yes,No,No
5307-UVGNB,1,Female,No,Yes,Yes
2883-ILGWO,1,Male,Yes,No,No
3642-BYHDO,1,Female,No,Yes,Yes
9629-NHXFW,1,Female,No,Yes,Yes
2696-RZVZW,1,Male,No,Yes,No
5766-FTRTS,1,Male,No,Yes,No
0396-HUJBP,1,Female,No,No,No
8879-ZKJOF,1,Female,No,No,No
6285-FTQBF,1,Male,No,Yes,Yes
1474-JUWSM,1,Female,No,Yes,No
3530-CRZSB,1,Female,No,No,No
8498-XXGWA,1,Female,No,Yes,No
9617-INGJY,1,Male,No,No,No
0621-TSSMU,1,Male,No,Yes,No
7234-KMNRQ,1,Male,No,No,No
7636-PEPNS,1,Female,No,Yes,Yes
4683-WYDOU,1,Male,No,Yes,No
9052-DHNKM,1,Male,No,No,No
6794-HKIAJ,1,Male,No,No,No
5578-NKCXI,1,Female,No,Yes,Yes
1642-HMARX,1,Female,No,Yes,No
3096-WPXBT,1,Female,No,Yes,Yes
8434-PNQZX,1,Female,No,No,No
5950-AAAGJ,1,Male,No,No,No
4299-OPXEJ,1,Female,No,No,No
9618-LFJRU,1,Female,No,No,No
6693-DJWTY,1,Female,No,No,Yes
0744-GKNGE,1,Female,No,Yes,Yes
6447-EGDIV,1,Female,No,No,No
1167-OYZJF,1,Female,Yes,Yes,No
4806-DXQCE,1,Female,Yes,Yes,No
4854-SSLTN,1,Male,No,Yes,Yes
5294-DMSFH,1,Female,No,Yes,Yes
4837-PZTIC,1,Female,No,No,No
0603-OLQDC,1,Male,No,No,Yes
3272-VUHPV,1,Female,No,Yes,Yes
4176-FXYBO,1,Male,No,Yes,No
1063-DHQJF,1,Male,No,Yes,Yes
8663-UPDGF,1,Female,No,No,No
6719-FGEDO,1,Female,No,Yes,No
1837-YQUCE,1,Female,No,No,No
0369-ZGOVK,1,Female,No,Yes,Yes
9919-KNPOO,1,Female,No,Yes,No
7872-BAAZR,1,Female,No,Yes,Yes
9391-LMANN,1,Male,No,No,Yes
8174-TBVCF,1,Female,No,Yes,No
1698-XFZCI,1,Male,No,No,No
1877-HKBQX,1,Female,No,No,No
4450-DLLMH,1,Male,No,No,No
0428-AXXLJ,1,Male,No,No,No
2746-DIJLO,1,Female,No,No,No
3508-VLHCZ,1,Female,No,Yes,Yes
4086-ATNFV,1,Female,No,Yes,Yes
0468-YRPXN,1,Male,No,No,No
5996-NRVXR,1,Male,Yes,Yes,No
3739-YBWAB,1,Male,No,Yes,No
7047-FWEYA,1,Female,No,Yes,No
2000-MPKCA,1,Female,No,No,No
9762-YAQAA,1,Male,No,No,No
5473-KHBPS,1,Female,No,Yes,Yes
0100-DUVFC,1,Male,Yes,Yes,No
5397-TUPSH,1,Male,Yes,Yes,No
8950-MTZNV,1,Male,No,No,No
0326-VDYXE,1,Female,No,Yes,No
6773-LQTVT,1,Female,Yes,Yes,Yes
0436-TWFFZ,1,Female,No,No,No
8566-YPRGL,1,Female,No,No,No
6609-MXJHJ,1,Female,No,Yes,Yes
2669-OIDSD,1,Female,No,Yes,No
8400-WZICQ,1,Female,No,Yes,Yes
9576-SYUHJ,1,Male,No,No,No
0410-IPFTY,1,Female,No,Yes,No
2831-EBWRN,1,Male,No,No,No
9430-NKQLY,1,Male,No,Yes,Yes
0247-SLUJI,1,Male,No,Yes,Yes
9402-ORRAH,1,Female,Yes,No,No
6483-OATDN,1,Male,No,Yes,Yes
1293-HHSHJ,1,Female,No,No,No
4840-ORQXB,1,Female,Yes,No,No
3982-DQLUS,1,Male,Yes,Yes,Yes
8610-ZIKJJ,1,Female,No,Yes,Yes
3756-VNWDH,1,Male,Yes,Yes,No
7801-KICAO,1,Female,No,No,No
7673-LPRNY,1,Female,No,No,No
6060-QBMGV,1,Male,No,Yes,No
7339-POGZN,1,Female,No,No,No
2828-SLQPF,1,Male,No,No,No
4465-VDKIQ,1,Female,No,No,No
2921-XWDJH,1,Female,Yes,Yes,No
2558-BUOZZ,1,Male,No,No,No
9257-AZMTZ,1,Female,No,Yes,Yes
0003-MKNFE,1,Male,No,No,No
0975-UYDTX,1,Female,No,Yes,No
4682-BLBUC,1,Male,No,Yes,No
0975-VOOVL,1,Female,No,No,No
5968-VXZLG,1,Male,No,No,No
5201-FRKKS,1,Male,No,No,No
9799-CAYJJ,1,Female,Yes,Yes,No
5443-SCMKX,1,Female,No,Yes,No
8295-KMENE,1,Female,No,Yes,Yes
6738-ISCBM,1,Male,No,No,No
9821-BESNZ,1,Male,No,No,No
3678-MNGZX,1,Male,No,Yes,Yes
1335-NTIUC,1,Male,No,No,No
2916-BQZLN,1,Male,No,No,No
4558-CGYCZ,1,Male,No,No,No
2368-GAKKQ,1,Female,No,No,No
8710-YGLWG,1,Male,No,No,No
3199-XGZCY,1,Female,No,No,No
3785-KTYSH,1,Male,No,No,No
6814-ZPWFQ,1,Male,Yes,No,No
4063-EIKNQ,1,Male,No,Yes,Yes
6993-YCOBK,1,Male,No,Yes,Yes
5206-HPJKM,1,Male,No,No,No
8393-JMVMB,1,Male,No,No,No
5019-GQVCR,1,Male,Yes,No,No
6036-TTFYU,1,Female,No,Yes,No
2550-AEVRU,1,Female,No,Yes,Yes
0969-RGKCU,1,Male,No,Yes,Yes
0378-CJKPV,1,Female,No,Yes,No
2880-FPNAE,1,Male,Yes,Yes,No
1703-MGIAB,1,Female,No,No,No
4311-QTTAI,1,Female,No,No,No
4318-RAJVY,1,Female,No,No,No
3612-YUNGG,1,Male,No,Yes,Yes
2254-DLXRI,1,Female,No,No,No
5062-CJJKH,1,Male,No,Yes,Yes
9028-LIHRP,1,Male,No,Yes,Yes
1053-MXTTK,1,Female,No,Yes,Yes
1530-ZTDOZ,1,Female,No,Yes,No
1301-LOPVR,1,Male,No,Yes,Yes
0853-TWRVK,1,Male,No,Yes,No
6212-ATMLK,1,Female,No,No,No
8200-LGKSR,1,Male,No,Yes,No
1568-BEKZM,1,Male,Yes,Yes,No
0670-ANMUU,1,Male,No,No,No
6897-RWMUB,1,Male,No,Yes,Yes
6999-CHVCF,1,Male,No,No,No
6134-KWTBV,1,Male,No,No,No
1077-HUUJM,1,Female,No,No,Yes
0895-LNKRC,1,Male,No,Yes,Yes
2045-BMBTJ,1,Female,Yes,No,No
8417-GSODA,1,Male,No,Yes,Yes
5171-EPLKN,1,Male,No,No,No
4452-QIIEB,1,Male,No,No,No
6741-EGCBI,1,Male,Yes,No,No
7820-ZYGNY,1,Male,No,No,No
9677-AVKED,1,Female,No,No,Yes
2227-JRSJX,1,Female,No,No,No
9847-HNVGP,1,Male,No,No,No
6696-YDAYZ,1,Male,No,Yes,Yes
8980-WQFWL,1,Female,No,No,No
1730-ZMAME,1,Female,Yes,No,No
6506-EYCNH,1,Female,No,Yes,Yes
4634-JLRJT,1,Female,No,No,No
9501-UKKNL,1,Male,No,No,No
2560-QTSBS,1,Female,No,Yes,Yes
4795-WRNVT,1,Female,No,No,No
6080-TCMYC,1,Male,No,Yes,Yes
7860-UXCRM,1,Male,No,Yes,Yes
6357-JJPQT,1,Female,No,No,No
2292-XQWSV,1,Male,No,Yes,Yes
9552-TGUZV,1,Male,No,Yes,No
5913-INRQV,1,Male,Yes,Yes,No
9643-YBLUR,1,Male,No,Yes,No
8734-FNWVH,1,Male,No,Yes,Yes
9447-YPTBX,1,Female,No,Yes,No
9026-LHEVG,1,Female,No,No,No
7011-CVEUC,1,Male,No,Yes,No
6185-TASNN,1,Male,Yes,No,No
7925-PNRGI,1,Female,No,Yes,Yes
1552-CZCLL,1,Female,No,Yes,Yes
3038-PQIUY,1,Female,No,No,No
9313-CDOGY,1,Male,No,Yes,Yes
8148-BPLZQ,1,Male,No,No,No
2623-DRYAM,1,Female,No,Yes,No
9987-LUTYD,1,Female,No,No,No
4488-KQFDT,1,Female,No,No,No
5693-PIPCS,1,Male,No,No,No
0491-KAPQG,1,Male,No,No,No
1925-LFCZZ,1,Male,Yes,No,No
8039-EQPIM,1,Male,No,Yes,No
8707-RMEZH,1,Female,Yes,Yes,No
3209-ZPKFI,1,Male,No,Yes,Yes
6479-VDGRK,1,Female,No,Yes,Yes
9373-WSLOY,1,Male,Yes,Yes,No
3569-JFODW,1,Female,No,Yes,Yes
9819-FBNSV,1,Male,Yes,Yes,No
9544-PYPSJ,1,Female,Yes,Yes,Yes
1591-XWLGB,1,Female,No,Yes,No
0396-UKGAI,1,Male,No,No,Yes
3243-ZHOHY,1,Female,No,No,No
5186-EJEGL,1,Male,No,No,No
7527-QNRUS,1,Male,No,Yes,Yes
2203-GHNWN,1,Female,No,Yes,No
3878-AVSOQ,1,Female,Yes,No,No
3258-SYSWS,1,Male,Yes,No,No
5296-PSYVW,1,Female,No,Yes,No
6319-QSUSR,1,Female,No,No,Yes
0512-FLFDW,1,Female,Yes,Yes,No
0487-CRLZF,1,Female,No,No,No
2107-FBPTK,1,Female,Yes,No,No
9451-WLYRI,1,Female,No,Yes,No
8219-VYBVI,1,Male,No,No,Yes
1991-VOPLL,1,Female,No,No,No
9738-QLWTP,1,Male,No,No,No
1016-DJTSV,1,Male,Yes,No,No
9419-IPPBE,1,Female,No,Yes,Yes
0174-QRVVY,1,Male,No,Yes,Yes
5699-BNCAS,1,Male,Yes,No,No
2900-PHPLN,1,Female,Yes,Yes,No
8106-GWQOK,1,Male,No,Yes,No
8751-EDEKA,1,Female,No,Yes,No
6878-GGDWG,1,Female,No,Yes,No
4039-PIMHX,1,Male,Yes,Yes,No
8450-LUGUK,1,Female,No,Yes,Yes
3604-WLABM,1,Female,No,No,No
0795-GMVQO,1,Male,No,Yes,No
2259-OUUSZ,1,Male,No,No,No
1142-IHLOO,1,Female,No,No,No
4633-MKHYU,1,Female,No,No,No
6257-RJOHI,1,Male,No,No,No
1545-JFUML,1,Male,No,Yes,No
7826-VVKWT,1,Female,Yes,Yes,Yes
1353-GHZOS,1,Male,No,Yes,No
2587-EKXTS,1,Male,No,No,No
5442-BXVND,1,Female,No,Yes,Yes
9753-OYLBX,1,Female,No,No,No
2364-UFROM,1,Male,No,No,No
6656-JWRQX,1,Female,No,No,No
6473-ULUHT,1,Male,No,Yes,Yes
7688-AWMDX,1,Male,No,Yes,No
2842-BCQGE,1,Male,No,No,No
7244-QWYHG,1,Male,No,Yes,No
5312-UXESG,1,Female,No,No,No
2150-WLKUW,1,Female,No,Yes,No
7159-FVYPK,1,Female,No,Yes,Yes
7032-LMBHI,1,Female,No,No,No
6088-BXMRG,1,Female,No,Yes,Yes
4821-SJHJV,1,Female,No,Yes,Yes
7346-MEDWM,1,Female,No,No,No
1137-DGOWI,1,Female,No,Yes,No
3812-LRZIR,1,Female,No,Yes,Yes
9483-GCPWE,1,Male,No,No,Yes
4227-OJHAL,1,Female,No,Yes,Yes
9220-CXRSC,1,Female,No,Yes,Yes
4993-JCRGJ,1,Male,No,No,No
9537-JALFH,1,Male,No,Yes,Yes
6698-OXETB,1,Male,No,No,No
2103-ZRXFN,1,Male,No,No,No
3724-BSCVH,1,Male,No,Yes,Yes
4877-TSOFF,1,Female,No,Yes,Yes
9209-NWPGU,1,Male,No,No,No
7306-YDSOI,1,Male,No,Yes,Yes
5288-AHOUP,1,Male,Yes,No,No
0655-YDGFJ,1,Male,No,No,No
8468-EHYJA,1,Female,No,Yes,No
6823-SIDFQ,1,Male,No,No,No
1097-FSPVW,1,Female,No,No,No
8328-SKJNO,1,Male,No,No,Yes
7010-ZMVBF,1,Female,No,Yes,Yes
5201-CBWYG,1,Male,No,Yes,Yes
6352-GIGGQ,1,Male,No,No,No
3635-QQRQD,1,Male,No,No,No
2897-DOVND,1,Male,No,No,No
3082-YVEKW,1,Female,No,Yes,Yes
0191-EQUUH,1,Female,No,No,Yes
7134-HBPBS,1,Female,Yes,No,No
3489-HHPFY,1,Female,No,Yes,No
2926-JEJJC,1,Female,No,No,No
4950-BDEUX,1,Male,No,No,No
5789-LDFXO,1,Male,No,No,No
0508-OOLTO,1,Female,No,Yes,Yes
2984-TBYKU,1,Male,No,Yes,Yes
9822-WMWVG,1,Female,No,No,No
9040-KZVWO,1,Male,No,No,No
1548-ARAGG,1,Female,No,Yes,Yes
6339-RZCBJ,1,Male,No,No,No
4415-WNGVR,1,Female,Yes,Yes,No
2522-AHJXR,1,Male,No,Yes,No
0412-UCCNP,1,Male,No,No,No
1816-FLZDK,1,Male,No,No,No
7096-UCLNH,1,Male,No,No,No
4615-PIVVU,1,Female,No,No,No
8885-QSQBX,1,Female,No,No,No
8617-ENBDS,1,Male,No,No,No
9385-NXKDA,1,Female,No,Yes,No
0430-IHCDJ,1,Male,No,No,No
6674-KVJHG,1,Female,No,No,No
1814-DKOLC,1,Female,No,No,No
9351-HXDMR,1,Male,No,Yes,No
3537-HPKQT,1,Female,No,Yes,No
2129-ALKBS,1,Female,No,Yes,Yes
5821-MMEIL,1,Female,No,Yes,No
1309-XGFSN,1,Male,Yes,Yes,Yes
6968-URWQU,1,Male,No,Yes,No
4742-TXUEX,1,Female,No,Yes,Yes
9631-XEYKE,1,Male,No,No,No
1335-MXCSE,1,Male,No,Yes,Yes
8873-TMKGR,1,Male,No,No,No
8800-JOOCF,1,Female,No,No,Yes
1469-LBJQJ,1,Female,No,Yes,No
0064-YIJGF,1,Male,No,Yes,Yes
2386-OWURY,1,Female,No,No,No
0310-VQXAM,1,Male,No,No,No
3453-RTHJQ,1,Male,No,No,No
6278-FEPBZ,1,Female,No,No,No
4280-DLSHD,1,Male,No,Yes,No
1508-DFXCU,1,Male,No,No,No
7868-BGSZA,1,Male,No,Yes,No
2800-QQUSO,1,Male,No,No,No
7973-DZRKH,1,Female,No,No,Yes
7698-YFGEZ,1,Male,No,No,No
9773-PEQBZ,1,Male,No,No,No
0650-BWOZN,1,Female,Yes,No,No
7785-RDVIG,1,Female,No,Yes,Yes
9602-WCXPI,1,Male,No,No,No
2903-YYTBW,1,Male,No,Yes,Yes
3620-MWJNE,1,Male,No,No,No
8573-JGCZW,1,Male,No,No,No
6837-HAEVO,1,Male,No,Yes,Yes
6701-YVNQG,1,Male,No,Yes,No
4304-XUMGI,1,Male,Yes,Yes,Yes
9504-YAZWB,1,Female,No,No,No
8819-ZBYNA,1,Female,No,Yes,No
6174-NRBTZ,1,Male,No,No,No
9481-IEBZY,1,Male,Yes,Yes,No
6137-NICCO,1,Female,No,Yes,Yes
9065-ZCPQX,1,Male,No,Yes,No
6402-EJMWF,1,Male,No,No,No
3620-EHIMZ,1,Female,No,Yes,Yes
3213-VVOLG,1,Male,No,Yes,Yes
6870-ECSHE,1,Female,No,No,No
8747-UDCOI,1,Female,No,Yes,No
4626-OZDTJ,1,Female,No,Yes,No
9169-BSVIN,1,Male,No,No,No
8194-PEEBY,1,Female,No,Yes,Yes
6872-HXFNF,1,Female,No,Yes,No
7714-YXSMB,1,Female,No,No,No
8387-UGUSU,1,Female,No,Yes,Yes
1080-BWSYE,1,Male,Yes,Yes,No
1194-HVAIF,1,Female,No,Yes,No
1767-TGTKO,1,Female,No,Yes,Yes
8439-LTUGF,1,Male,No,No,No
8805-JNRAZ,1,Female,No,No,No
6418-HNFED,1,Male,No,Yes,No
0206-OYVOC,1,Female,No,Yes,Yes
7291-CDTMJ,1,Male,No,No,No
7128-GGCNO,1,Male,No,No,No
0237-YFUTL,1,Female,No,Yes,No
7691-KGKGP,1,Male,No,Yes,Yes
6710-HSJRD,1,Male,No,Yes,No
3675-EQOZA,1,Male,No,No,No
0840-DCNZE,1,Male,No,No,No
1732-FEKLD,1,Female,No,No,No
9862-KJTYK,1,Male,No,No,Yes
0479-HMSWA,1,Female,No,No,Yes
5854-KSRBJ,1,Male,No,Yes,Yes
0365-BZUWY,1,Male,No,Yes,No
5701-SVCWR,1,Female,No,No,Yes
3129-AAQOU,1,Female,No,Yes,Yes
4922-CVPDX,1,Female,No,Yes,No
1357-BIJKI,1,Male,No,Yes,No
1099-BTKWT,1,Female,No,Yes,No
2018-PZKMU,1,Male,No,Yes,Yes
7340-KEFQE,1,Female,No,Yes,Yes
4570-QHXHL,1,Female,No,No,No
7392-YYPYJ,1,Male,No,No,No
2223-GDSHL,1,Male,No,Yes,Yes
9470-RTWDV,1,Male,No,Yes,Yes
2176-OSJUV,1,Male,No,Yes,No
9348-YVOMK,1,Male,No,No,No
8104-OSKWT,1,Female,No,No,No
4521-YEEHE,1,Female,No,Yes,No
4090-KPJIP,1,Female,No,No,No
3786-WOVKF,1,Female,Yes,Yes,No
2592-HODOV,1,Male,No,No,No
7995-ZHHNZ,1,Male,No,Yes,No
3824-RHKVR,1,Female,No,No,No
5816-SCGFC,1,Female,Yes,No,No
5989-AXPUC,1,Female,No,Yes,No
4979-HPRFL,1,Male,No,Yes,Yes
8590-OHDIW,1,Female,No,Yes,Yes
8015-IHCGW,1,Female,No,Yes,Yes
2332-TODQS,1,Female,No,No,No
9278-VZKCD,1,Female,Yes,Yes,No
8008-OTEZX,1,Female,No,Yes,Yes
2773-OVBPK,1,Male,No,Yes,No
5999-LCXAO,1,Female,No,No,No
5206-XZZQI,1,Male,No,No,No
4803-LBYPN,1,Male,No,Yes,Yes
2139-FQHLM,1,Male,No,No,No
8261-GWDBQ,1,Female,Yes,Yes,No
1093-YSWCA,1,Male,No,No,No
3882-IYOIJ,1,Female,No,Yes,Yes
8749-TZYEC,1,Male,No,Yes,No
1755-FZQEC,1,Male,No,No,No
3115-JPJDD,1,Female,No,Yes,No
5600-KTXFM,1,Male,No,Yes,Yes
6339-TBELP,1,Male,No,No,No
7964-YESJC,1,Female,No,Yes,No
6173-GOLSU,1,Male,Yes,Yes,No
9938-ZREHM,1,Female,No,Yes,No
7950-XWOVN,1,Male,No,No,No
4647-MUZON,1,Female,No,Yes,No
9702-AIUJO,1,Male,No,Yes,Yes
8849-PRIQJ,1,Female,No,Yes,Yes
8851-RAGOV,1,Female,No,Yes,No
5396-IZEPB,1,Male,No,No,No
1729-VLAZJ,1,Female,No,No,Yes
8285-ABVLB,1,Female,No,Yes,No
0701-TJSEF,1,Male,No,No,No
5712-VBOXD,1,Female,No,No,No
6629-LADHQ,1,Female,No,No,No
1559-DTODC,1,Male,No,No,No
4797-MIWUM,1,Male,No,Yes,Yes
8720-RQSBJ,1,Male,Yes,No,No
4537-CIBHB,1,Female,No,Yes,Yes
4324-AHJKS,1,Female,No,No,No
4355-CVPVS,1,Female,No,Yes,Yes
4495-LHSSK,1,Female,No,No,Yes
5915-ANOEI,1,Male,No,Yes,No
9861-PDSZP,1,Female,No,No,No
7225-CBZPL,1,Male,Yes,Yes,No
6704-UTUKK,1,Male,No,Yes,No
2019-HDCZY,1,Male,No,Yes,No
8788-DOXSU,1,Male,No,No,No
7404-JLKQG,1,Female,No,No,No
7421-ZLUPA,1,Female,No,No,No
3274-NSDWE,1,Female,No,No,No
2632-IVXVF,1,Female,No,Yes,Yes
3692-JHONH,1,Female,Yes,Yes,No
8915-NNTRC,1,Male,No,Yes,Yes
5914-GXMDA,1,Female,No,Yes,No
7463-IFMQU,1,Female,No,Yes,No
2920-RNCEZ,1,Male,No,Yes,Yes
2541-YGPKE,1,Male,No,Yes,Yes
5382-TEMLV,1,Male,No,No,No
3441-CGZJH,1,Female,No,Yes,Yes
9592-ERDKV,1,Male,No,Yes,No
4778-IZARL,1,Male,No,Yes,No
0432-CAJZV,1,Male,No,No,No
7008-LZVOZ,1,Male,No,Yes,Yes
1200-TUZHR,1,Female,Yes,No,No
9365-CSLBQ,1,Male,No,No,Yes
5884-FBCTL,1,Female,No,Yes,Yes
7130-CTCUS,1,Male,Yes,Yes,No
6242-FEGFD,1,Male,No,Yes,No
6194-HBGQN,1,Male,No,No,No
7634-WSWDB,1,Female,No,No,Yes
6986-IXNDM,1,Male,No,No,No
2987-BJXIK,1,Female,No,No,No
9769-TSBZE,1,Female,No,No,Yes
1395-WSWXR,1,Male,No,No,No
6023-GSSXW,1,Female,No,Yes,No
6752-APNJL,1,Male,No,Yes,Yes
0420-HLGXF,1,Female,Yes,No,No
7446-KQISO,1,Male,No,Yes,Yes
9823-EALYC,1,Male,No,Yes,Yes
0582-AVCLN,1,Female,No,No,No
5803-NQJZO,1,Male,No,Yes,No
2607-DHDAK,1,Male,No,Yes,Yes
1073-XXCZD,1,Male,No,Yes,No
0743-HRVFF,1,Female,No,Yes,Yes
4006-HKYHO,1,Male,No,No,No
3727-JEZTU,1,Female,No,No,No
8143-ETQTI,1,Female,No,Yes,Yes
9667-TKTVZ,1,Female,No,No,No
3657-COGMW,1,Female,Yes,No,No
8570-KLJYJ,1,Female,No,No,No
7754-IXRMC,1,Female,No,No,No
9473-CBZOP,1,Female,No,No,No
2969-WGHQO,1,Female,No,Yes,Yes
4334-HOWRP,1,Male,Yes,Yes,No
5863-OOKCL,1,Female,No,No,No
1686-STUHN,1,Male,No,No,No
1329-VHWNP,1,Female,No,No,No
0266-GMEAO,1,Male,No,Yes,Yes
5574-NXZIU,1,Male,No,No,No
0019-GFNTW,1,Female,No,No,No
4256-ZWTZI,1,Female,No,No,Yes
8309-PPCED,1,Female,No,Yes,No
4098-NAUKP,1,Male,Yes,Yes,Yes
5196-WPYOW,1,Male,No,Yes,Yes
4608-LCIMN,1,Male,No,Yes,Yes
1485-YDHMM,1,Male,No,Yes,Yes
4054-CUMIA,1,Female,No,Yes,Yes
0603-TPMIB,1,Female,No,Yes,Yes
2525-GVKQU,1,Female,No,No,No
8161-QYMTT,1,Male,No,No,No
9581-GVBXT,1,Male,No,Yes,Yes
5862-BRIXZ,1,Male,No,No,No
5404-GGUKR,1,Male,No,No,No
3308-JSGML,1,Male,Yes,Yes,No
2126-GSEGL,1,Female,No,Yes,No
0440-QEXBZ,1,Female,No,No,No
2434-EEVDB,1,Female,No,Yes,No
6762-QVYJO,1,Female,No,Yes,Yes
6199-IWKGC,1,Female,Yes,Yes,No
2675-DHUTR,1,Male,Yes,Yes,No
8152-VETUR,1,Female,No,Yes,No
7446-YPODE,1,Male,Yes,No,No
9522-BNTHX,1,Female,Yes,No,No
4676-WLUHT,1,Male,No,No,No
7980-MHFLQ,1,Female,No,Yes,Yes
0757-WCUUZ,1,Male,No,Yes,Yes
1629-DQQVB,1,Female,No,No,No
0374-AACSZ,1,Female,No,No,No
4872-VXRIL,1,Male,No,No,No
9140-CZQZZ,1,Female,No,Yes,No
3423-HHXAO,1,Female,No,Yes,Yes
9938-TKDGL,1,Male,No,Yes,Yes
0531-ZZJWQ,1,Male,Yes,Yes,No
6537-QLGEX,1,Female,No,No,No
2688-BHGOG,1,Male,Yes,No,No
3160-TYXLT,1,Male,No,No,No
1325-USMEC,1,Male,No,Yes,No
0916-QOFDP,1,Female,Yes,Yes,Yes
5606-AMZBO,1,Female,No,Yes,No
6199-IPCAO,1,Female,No,Yes,Yes
5640-CAXOA,1,Female,No,No,No
2235-EZAIK,1,Female,No,Yes,No
3847-BAERP,1,Female,No,No,No
1453-RZFON,1,Female,No,No,Yes
8263-OKETD,1,Female,No,No,No
0670-KDOMA,1,Female,No,No,No
2476-YGEFM,1,Female,No,No,No
8687-BAFGU,1,Male,No,No,No
0641-EVBOJ,1,Male,No,No,No
0829-XXPLX,1,Female,No,No,No
9974-JFBHQ,1,Male,No,No,Yes
6624-JDRDS,1,Female,No,No,No
0608-JDVEC,1,Male,No,Yes,No
9780-FKVVF,1,Male,No,No,No
1919-RTPQD,1,Male,No,Yes,Yes
5214-NLTIT,1,Male,No,Yes,Yes
3345-PBBFH,1,Male,No,Yes,No
5055-BRMNE,1,Female,No,Yes,Yes
2190-PHBHR,1,Female,No,Yes,No
2650-GYRYL,1,Male,No,Yes,Yes
5208-FVQKB,1,Male,No,Yes,No
7184-LRUUR,1,Female,No,No,No
6627-CFOSN,1,Female,No,No,No
3982-JGSFD,1,Male,No,No,No
1574-DYCWE,1,Female,No,Yes,Yes
7247-XOZPB,1,Male,No,Yes,No
2466-FCCPT,1,Female,No,Yes,Yes
6211-WWLTF,1,Male,No,Yes,No
4826-TZEVA,1,Female,No,No,No
6016-NXBNJ,1,Male,No,No,No
9138-EFSMO,1,Male,No,Yes,Yes
4632-XJMEX,1,Male,No,No,Yes
8910-LEDAG,1,Male,Yes,Yes,No
3452-GWUIN,1,Female,Yes,Yes,No
2716-GFZOR,1,Male,No,Yes,No
3724-UCSHY,1,Male,No,Yes,Yes
8626-XHBIE,1,Male,No,No,Yes
3192-LNKRK,1,Male,No,Yes,Yes
4439-YRNVD,1,Female,No,No,No
2208-UGTGR,1,Male,No,No,No
3005-TYFRD,1,Female,No,Yes,No
8670-MEFCP,1,Female,No,Yes,Yes
3079-BCHLN,1,Male,No,Yes,No
7777-UNYHB,1,Female,No,Yes,Yes
7278-CKDNC,1,Male,Yes,No,No
8450-UYIBU,1,Female,Yes,No,No
2969-VAPYH,1,Female,No,No,No
7181-OQCUT,1,Male,No,No,No
8474-UMLNT,1,Female,No,No,No
3836-FZSDJ,1,Male,Yes,Yes,No
9142-XMYJH,1,Female,No,No,No
0187-QSXOE,1,Male,Yes,Yes,No
7733-UDMTP,1,Female,Yes,No,No
2649-HWLYB,1,Male,No,Yes,No
5214-CHIWJ,1,Male,No,No,No
6904-JLBGY,1,Female,Yes,No,No
